,addr,loc,d_hub
630,"C-31, first floor, mayfield ga rden, C-block, sector-50, Gur gaon, Gurgaon, - Gurgaon,","[28.422682285308838,77.06005275249481]",be7261b61da149aa805e10f395c46ed3
631,Gali no.A16 Ashok vihar phase 3H.no 12gift Gali no.A16 Ashok vihar phase 3H.no 12gift - - GURUGRAM,"[28.48261481,77.02191377]",b1b3de810f1d46619cd868a470ab831c
632,"VISHAVDEEP SHARMA C 364, KENDRIYA VIHARSECTOR 56 - - GURGAON","[28.4238429,77.094022]",48b6dba5107b422fb17325c85021dd4f
633,"SAMIR MARWAH BLOCK A, 547A SUSHANT LOK PHASE 1NEAR IFFCO METRO - GURGAON","[28.4725796,77.0738279]",48b6dba5107b422fb17325c85021dd4f
634,"SAMIR MARWAH BLOCK A, 547A SUSHANT LOK PHASE 1NEAR IFFCO METRO - GURGAON","[28.4728449,77.0738888]",48b6dba5107b422fb17325c85021dd4f
635,"House no 40928, Street no 7Jyoti park, Near Ashir wad marriage palace - - Gurgaon","[28.46223071,77.01211044]",b1b3de810f1d46619cd868a470ab831c
636,"House no 40928, Street no 7Jyoti park, Near Ashir wad marriage palace - - Gurgaon","[28.46210927,77.01212655]",b1b3de810f1d46619cd868a470ab831c
637,"House no 40928, Street no 7Jyoti park, Near Ashir wad marriage palace - - Gurgaon","[28.46230924129486,77.01222360134125]",b1b3de810f1d46619cd868a470ab831c
638,"HOUSE NO-23,VILLAGE,DHRANPUR,SEC-108 POST OFFICE D Surat Nagar Phase 2 Sector 104 Gurugram Surat Nagar Phase 2 Sector 104 Gurugram - GURGAON","[28.510399656370282,76.98098575696349]",b1b3de810f1d46619cd868a470ab831c
639,"SRISHTI PLOT NO 406, NOKIAUDYOG VIHAR, PHASE 3 - GURGAON","[28.509430289268494,77.09195494651794]",b1b3de810f1d46619cd868a470ab831c
640,"C59, 2nd Floor, Suncity ApartmentsSector 54 - - - GURUGRAM","[28.49922633,77.04822572]",48b6dba5107b422fb17325c85021dd4f
641,"House no-262,Sector 14NR- Payal Cinema N.A - - GURGAON","[28.47855174,77.04908223]",b1b3de810f1d46619cd868a470ab831c
642,"RBS Services,  Building 1, Tower A, Unitech Infosp ace, Sector - 21, Gurgaon, Haryana - 122 016, Sector 21 - Gurgaon","[28.51015866,77.07360426]",b1b3de810f1d46619cd868a470ab831c
643,"House No. 1526, Sector-17C, Room No. 23, Gurugram - - - Gurugram","[28.473738333333337,77.06034333333334]",b1b3de810f1d46619cd868a470ab831c
644,"House No. 1526, Sector-17C, Room No. 23, Gurugram - - - Gurugram","[28.48584818188101,77.0194239076227]",b1b3de810f1d46619cd868a470ab831c
645,"PRABENDRA KUMAR 1113, BLOCK-ASHITLA COLONY, NEAR SAHAJ YOG DHYAN KENDRA - GURGAON","[28.4822855,77.0320041]",b1b3de810f1d46619cd868a470ab831c
646,"107529, Krishna colony, street no. 8Oppo arya pub lic school - - GURGAON","[28.469218611717224,77.01074302196503]",b1b3de810f1d46619cd868a470ab831c
647,"PUNEET KOHLI SAP LABS INDIA PVT LTD, 4TH FLOOR, VATIKA TOWERS, SECTOR - GURGAON","[28.5072821,77.0466161]",48b6dba5107b422fb17325c85021dd4f
648,"156-A,New Colony - - - GURUGRAM","[28.46537548,77.01618485]",b1b3de810f1d46619cd868a470ab831c
649,"H. No- 17463 Singh PG, gali no. 8Rajiv Nagar, New  Mata Mandir Road - - GURUGRAM","[28.4586826,77.0433024]",b1b3de810f1d46619cd868a470ab831c
650,house no 40 Rajender Shehrawat ashok vihar phase street A2 - - Gurgaon,"[28.49326931,77.02098198]",b1b3de810f1d46619cd868a470ab831c
651,UMESH SURI 4923 MAIN ROAD LAXMI GARDEN NEAR TIKONA PARK - GURGAON,"[28.4536509,77.0153889]",b1b3de810f1d46619cd868a470ab831c
652,"House No 723, Sector 23 Gurgoan, Palam Vihar - - - -","[28.51000356953591,77.04278578050435]",a67a898ec4f4482bb79ee39293c330e9
653,"J 96, First Floor, Jemma, Emerald Hills, Sector 65 , Gurgaon, Emerald Hills - - -","[28.4040846,77.0680226]",be7261b61da149aa805e10f395c46ed3
654,DHIRAJ KALRA HOUSE NO 232 SECTOR 5 GURGAON HARYANANEAR KK HOSPITAL - GURUGRAM,"[28.48274018,77.01728984]",b1b3de810f1d46619cd868a470ab831c
655,NITINAGARWAL 561PSECTOR14 - - GURUGRAM,"[28.474974632263184,77.04594433307648]",b1b3de810f1d46619cd868a470ab831c
656,SHOP NO-3 VILLAGE-TIKRI SECTOR-48 . SOHNA ROAD GURGAON . NEAR VIPUL WORLD A BLOCK GATE - GURGAON,"[28.417830462567508,77.03608562238514]",be7261b61da149aa805e10f395c46ed3
657,"JYOTI UNIT NO 511, 5 TH FLOOR, JMD PACIFIC SQURE SEC-15 NEAR - GURGAON","[28.463749999999997,77.04898833333333]",b1b3de810f1d46619cd868a470ab831c
658,"J 101 mae height, J 101,maple height, block c, sus hant lok -1 gurgaon - - -","[28.4865622,77.0626509]",48b6dba5107b422fb17325c85021dd4f
659,PRAMODSINGHDEO HNO7GALIB1ASHOKVIHARPHASE3EXTE NSIO N - GURUGRAM,"[28.4942533,77.0221125]",b1b3de810f1d46619cd868a470ab831c
660,"urbanclap floor 5 plot19, Udyog Vihar  phase 4 nea r passport Sewa Kendra, Udyog Vihar phase 4 - - -","[28.492076,77.078069]",a67a898ec4f4482bb79ee39293c330e9
661,"TIMES INTERNET LTD, TIMES INTERNET LTD, PLOT NO 391, UDYOG VIHAR PHASE 3 - GURGAON","[28.50540635,77.08820024]",48b6dba5107b422fb17325c85021dd4f
662,PANKAJ MAGAN 1433SECTOR 10 A - - GURGAON,"[28.4856658,77.0195881]",b1b3de810f1d46619cd868a470ab831c
663,MANISH SHARMA A-172 GF GALI NO 11 LAXMAN VIHAR PH I NEAR BAL BHARTI - GURGAON,"[28.4808947,77.0115511]",b1b3de810f1d46619cd868a470ab831c
664,"H No. 996, Ist FloorSector 10, Behind Euro Kids Sc hool - - GURUGRAM","[28.4537066007033,77.00520241633058]",b1b3de810f1d46619cd868a470ab831c
665,"H No. 996, Ist FloorSector 10, Behind Euro Kids Sc hool - - GURUGRAM","[28.44586730003357,77.00364589691162]",b1b3de810f1d46619cd868a470ab831c
666,"NONE TOWER6,FLOOR5,FLATNO6051ATSKOC OONSECTOR109 - GURGAON","[28.5085514,77.0028603]",b1b3de810f1d46619cd868a470ab831c
667,"HS NO-865A, AREA-SECTOR-5, NEAR BY-CHINTPURNI TEMP LE - - -","[28.477561856346682,77.01802709538896]",b1b3de810f1d46619cd868a470ab831c
668,"3911, 3911,DLF Phase 4, Gurgaon,122002 phase Near galleria - - Gurugram","[28.4699735,77.0789837]",48b6dba5107b422fb17325c85021dd4f
669,DINESH GUPTA 372 SECTOR-22 A GURGAON - - GURGAON,"[28.5113773,77.0420739]",b1b3de810f1d46619cd868a470ab831c
670,"4182, Shivaji NagarKhandsa Road - - - GURGAON","[28.48594401,77.01939732]",b1b3de810f1d46619cd868a470ab831c
671,AJAY HOUSE NO 228 GALI NO 6 BLOCK A NEAR HAPPY MODERN SENIOR - GURGAON,"[28.4831932,77.03243089]",a67a898ec4f4482bb79ee39293c330e9
672,AJAY HOUSE NO 228 GALI NO 6 BLOCK A NEAR HAPPY MODERN SENIOR - GURGAON,"[28.48346049,77.03242688]",a67a898ec4f4482bb79ee39293c330e9
673,"VIDU SHARMA HNO. 1079, GROUND FLOORSECTOR 38 - GURGAON","[28.43638837337494,77.0403116941452]",be7261b61da149aa805e10f395c46ed3
674,"478-A22, Shivji Park, Gali no. 12, Khandsa Road, Near Anaj Mandi, Khandsa road, - - -","[28.4491196,77.0140207]",b1b3de810f1d46619cd868a470ab831c
675,TILAK RAJ KHANNA SHIVPURI 3209 - - GURUGRAM,"[28.4709815,77.0180646]",b1b3de810f1d46619cd868a470ab831c
676,"jabong office, Panchvati buildingsector-18 - - - GURUGRAM","[28.48314672,77.06801669]",48b6dba5107b422fb17325c85021dd4f
677,"GATIME HOUSE NO 1301, L BLOCK, JMD GARDENS  SECTOR 33 - GURGAON","[28.4315479,77.0341068]",be7261b61da149aa805e10f395c46ed3
678,HEMANTGUPTA 298SECTOR55NEARKINDERPLUMEKIDS SCHO OLSECTOR55 - GURGAON,"[28.431253333333334,77.10235666666668]",48b6dba5107b422fb17325c85021dd4f
679,HOUSE NO. A 504 GROUND FLOOR ANSAL PALAM VIHAR GURGAON - - GURGAON,"[28.5022447,77.0221138]",b1b3de810f1d46619cd868a470ab831c
680,"34 Part 3, sector 5 , Ground Flo - Gurugram - Gurugram","[28.48254016,77.01567957]",b1b3de810f1d46619cd868a470ab831c
681,RHEEA YADAV HNO 738 GROUND FLOOR SECTOR 51 - - GURUGRAM,"[28.429538011550903,77.06540107727051]",be7261b61da149aa805e10f395c46ed3
682,"H no 741, 1st floor, Sec 5 - - - -","[28.479252044190975,77.02024320907677]",b1b3de810f1d46619cd868a470ab831c
683,"House No 14National Media Centres, Shankar Chowk - - - Gurgaon","[28.49965345,77.09333099]",48b6dba5107b422fb17325c85021dd4f
684,"RAVI BAWEJA 51728, JYOTI PARK, STREET NO-8, GURGAON, HARYANA-12201, - GURGAON","[28.461762,77.0121991]",b1b3de810f1d46619cd868a470ab831c
685,"C185 Sai Kunj, New Palam Vihar Ph 3,Gali No 27 Gurgaon Haryana - Gurgaon","[28.5038178,77.0343174]",b1b3de810f1d46619cd868a470ab831c
686,"Deloitte. Rmz corp. Udyog vihar phase IV. Gurgaon. Haryana. , Udyog vihar - - -","[28.48971337080002,77.079520476982]",b1b3de810f1d46619cd868a470ab831c
687,Golf course road Ibis hotel - - Sec 52-53 gurgaon,"[28.48411758,77.06634952]",48b6dba5107b422fb17325c85021dd4f
688,"amway india enterprises,4th floorplot no 84, secto r 32 - - GURGAON","[28.4863081,77.0629589]",48b6dba5107b422fb17325c85021dd4f
689,house no 2593 Ground FloorSector 23Pala - Gurugram - Gurugram,"[28.514386666666663,77.05387833333333]",b1b3de810f1d46619cd868a470ab831c
690,"H. No. 110631 Street No. 4aLaxman vihar, phase 1  Gurugram - - GURUGRAM","[28.48249217519515,77.01026386088508]",b1b3de810f1d46619cd868a470ab831c
691,VIKRAM GAHLOT SECTOR-4 HOUSE NO 1974 - - GURUGRAM,"[28.47017889614771,77.00617165369091]",b1b3de810f1d46619cd868a470ab831c
692,NEERU MARKETING PVT LTD GOLF COURSE ROAD 503B THE ARALIAS - GURUGRAM,"[28.446183333333337,77.09985666666667]",48b6dba5107b422fb17325c85021dd4f
693,VANDANA PARDASNEY 49 JASMINE STREET (APARTMENT #4 TOWER #9)VATIKA CITY - GURUGRAM,"[28.40459767,77.04872114]",550789510924496fb451b653cabc626f
694,"DLF club vita,PH-5Park Drive , Gurgaon ,HR - - - GURUGRAM","[28.49915272,77.04842737]",48b6dba5107b422fb17325c85021dd4f
695,GATIME PLOT NO. 17 SECTOR 18 GURGAON HARYANA - GURGAON,"[28.49106788635254,77.06053555011749]",b1b3de810f1d46619cd868a470ab831c
696,"B-36,Sunder singh marg,old dlf colony sector-14, O ld dlf colony sector-14 - - -","[28.470768928527832,77.0418781042099]",b1b3de810f1d46619cd868a470ab831c
697,C-1753 Palam Vihar - - - Gurgaon,"[28.5056686,77.0291649]",b1b3de810f1d46619cd868a470ab831c
698,"264, 2nd FloorSector 12A - - - GURUGRAM","[28.46984624862671,77.03082740306854]",b1b3de810f1d46619cd868a470ab831c
699,"C 967,Sushant Lok1, SUSHANT LOK 1 - - GURGAON","[28.45980405807495,77.08313047885895]",48b6dba5107b422fb17325c85021dd4f
700,27916 nai basti  old r - Gurugram - Gurugram,"[28.46087409183383,77.02392037957907]",b1b3de810f1d46619cd868a470ab831c
701,VINAY SINGH HOUSE NUMBER A 65 PHASE 2ASHOK VIHAR NEAR NEW LIGHT - GURGAON,"[28.48592133,77.01934577]",b1b3de810f1d46619cd868a470ab831c
702,82A Sector 18 Gurugram Haryana 1 - - - Gurugram,"[28.483203649520874,77.06814229488373]",b1b3de810f1d46619cd868a470ab831c
703,78523 Heera Nagar Khandsa Road - - - Gurugram,"[28.4508919,77.0174736]",b1b3de810f1d46619cd868a470ab831c
704,"UG 04, SS Residencey, Canc - Gurugram - Haryana","[28.4784437,77.0151416]",b1b3de810f1d46619cd868a470ab831c
705,,497 P, Sector 22B
706,"POOJA KOHLI D 262, DLF BELAIREPHASE 5 - - GURGAON","[28.457768333333334,77.09655]",48b6dba5107b422fb17325c85021dd4f
707,"T point sec 17 18 gurgaon near bikaner , Gurgaon S outh City I - - -","[28.4893292,77.0557528]",b1b3de810f1d46619cd868a470ab831c
708,"H.no.-460, main Gali , Sheetla Colony, GurgaonH.no .-460, main Gali , Sheetla Colony, Gurgaon - - GURUGRAM","[28.48606,77.01939166666666]",b1b3de810f1d46619cd868a470ab831c
709,"GURCHET SINGH HOUSE NO. 4321 BHIMGARH KHERI,PART-2 - GURGAON","[28.4851986,77.0211369]",b1b3de810f1d46619cd868a470ab831c
710,"H no 1050 sector 4, Sector 4 - Gurgaon - -","[28.472779,77.0121085]",b1b3de810f1d46619cd868a470ab831c
711,JORAWAR SINGH H.NO. 689 VILL. GADOLI KALAN SEC. 37 DGALI NO. 11 H. NO. - GURGAON,"[28.4455134,76.9970048]",b1b3de810f1d46619cd868a470ab831c
712,"A-304, Laxman Vihar, Near bal bharti schoolGali no  13 - - GURUGRAM","[28.4806043,77.0107381]",b1b3de810f1d46619cd868a470ab831c
713,"2nd Floor, House No 108, - Gurgaon - Gurgaon","[28.478077528998256,77.05619255080819]",b1b3de810f1d46619cd868a470ab831c
714,"SIMANTA MUDOI D - 081, 8TH FLOOR, RAHEJA VEDAANTASEC 108 - GURUGRAM","[28.5116688,76.9869292]",b1b3de810f1d46619cd868a470ab831c
715,PANKAJUNIYAL HNO89DAPNAENCLAVEOLDRAILWAYROA D - GURUGRAM,"[28.484908777750437,77.01340049251822]",b1b3de810f1d46619cd868a470ab831c
716,ANJU MANGAR 1617 SECTOR 4 URBAN ESTATE - - GURGAON,"[28.47354862,77.0038488]",b1b3de810f1d46619cd868a470ab831c
717,"164 A, New Colony  (Gurgaon), 164 A, New Colony  (Gurgaon), 164 A, New Colony  (Gurgaon), - Gurgaon,","[28.4643337,77.0162346]",b1b3de810f1d46619cd868a470ab831c
718,"PLOT NO 26 , UDHYOG VIHAR PHASE -1  GURGAON 122001 NEAR NEXTRA TELESERVICES - - Gurgaon","[28.515400886535645,77.08061456680298]",b1b3de810f1d46619cd868a470ab831c
719,"SUMAN TIWARI PHASE-2, NEW PALAM VIHAR H.NO A-189 - GURUGRAM","[28.51344166666667,77.021565]",b1b3de810f1d46619cd868a470ab831c
720,"2nd Floor, B-336ASushant lok - I - - - GURUGRAM","[28.4657143,77.0760658]",48b6dba5107b422fb17325c85021dd4f
721,"234, Sector 14 - - - GURUGRAM","[28.4768917,77.0504613]",b1b3de810f1d46619cd868a470ab831c
722,AJIMUL HOQUE AZIZ AUTO MOBILES NIYAR MATA MANDER - GURGAON,"[28.4859054,77.0194394]",b1b3de810f1d46619cd868a470ab831c
723,"House no. 679, Sector 10A , Gurugram Meenakshi Public School - - Gurugram","[28.4423413,77.0066056]",b1b3de810f1d46619cd868a470ab831c
724,SHRUTI JAIN 601  NEW ANAND APPARTMENTS SECTOR 56 - GURUGRAM,"[28.49909795,77.04836655]",48b6dba5107b422fb17325c85021dd4f
725,House no-3165 lane no 5 Madanpuri gurgaon - - - GURGAON,"[28.46131833333333,77.01542333333333]",b1b3de810f1d46619cd868a470ab831c
726,Klajeet Sportspt.jeetram complex vpo sukhrali - - - GURUGRAM,"[28.4761183,77.0631022]",b1b3de810f1d46619cd868a470ab831c
727,NONE 99431LAXMANVIHARPHASS-2LAXMAN VIHARPHASS-2 - GURGAON,"[28.4841878,77.015095]",b1b3de810f1d46619cd868a470ab831c
728,Taksh Shila Hostel  Block A  r - Gurugram - Gurugram,"[28.4517627,77.0376413]",a67a898ec4f4482bb79ee39293c330e9
729,"GUNJAN ARORA 2ND FLOOR , BUILDING NO.96 RADICAL MINDS,UDYOG VIHAR - GURUGRAM","[28.51585698,77.0811786]",b1b3de810f1d46619cd868a470ab831c
730,TANUGUPTA SW-52SECONDFLOORSTARWOODSOCIET YMAL IBUTOWNSECTOR-50 - GURGAON,"[28.42161153,77.05475182]",be7261b61da149aa805e10f395c46ed3
731,"SANDEEP KUMAR HOUSE NO. 17483, 2ND FLOOR, GALI NO. 8 RAJIV NAGAR, - GURUGRAM","[28.475105,77.04056166666666]",a67a898ec4f4482bb79ee39293c330e9
732,"NEETHUMOL BALAKRISHN HOUSE NO. 7, GALI NO B-10,ASHO K VIHAR PHASE 3 EXTENSION, - GURGAON","[28.48593571,77.01940941]",b1b3de810f1d46619cd868a470ab831c
733,"2nd Floor, S-164Uppal Southend - - - GURUGRAM","[28.4100787,77.0462402]",48b6dba5107b422fb17325c85021dd4f
734,"AISHWARYA TANDON H.NO 159, SECTOR 4  URBAN ESTATE - GURGAON","[28.47882582,77.01269206]",a67a898ec4f4482bb79ee39293c330e9
735,"D203 Sispal Vihar, sector 49, Sohna Road - - - Gurgaon","[28.41409128,77.04226815]",550789510924496fb451b653cabc626f
736,RAKHI MULCHANDANI C-1723  PALAM VIHAR - - GURGAON,"[28.50566614419222,77.02921581454575]",b1b3de810f1d46619cd868a470ab831c
737,"Sushant Lok Phase I, Sector 43, Gurugram, Haryana, - - - Gurgaon","[28.4866219,77.0626655]",48b6dba5107b422fb17325c85021dd4f
738,SURESH KUMAR PLOT NO  448 451 INDIABULLS UDYOG VIHAR PHACE V - GURGAON,"[28.4977227,77.0870628]",a67a898ec4f4482bb79ee39293c330e9
739,"Near Jain Dharamshala, Main MarketBadshahpur - - - GURUGRAM","[28.392303586006165,77.05021977424622]",be7261b61da149aa805e10f395c46ed3
740,"AMIT KUMAR NANDAL UDYOG VIHAR,SECTOR 19,PLOT NO. 276277, ENRICH AGRO - GURGAON","[28.508915305137634,77.08691239356995]",b1b3de810f1d46619cd868a470ab831c
741,"SUBODH SHARMA 347- GROUND FLOOR SECTOR-38GUR GAON, HARYANA-122001MOB: - GURGAON","[28.433874514885247,77.04273708164692]",48b6dba5107b422fb17325c85021dd4f
742,"House no 752,  Sector 15 Part 2  Gurgaon - - - Delhi NCR","[28.4593479,77.0490705]",b1b3de810f1d46619cd868a470ab831c
743,"House no 752,  Sector 15 Part 2  Gurgaon - - - Delhi NCR","[28.460141666666665,77.047685]",b1b3de810f1d46619cd868a470ab831c
744,"2nd Floor, A-182(Tanishq House)Vipul World, Sector s 48 - - Gurgaon","[28.41728333333333,77.0337]",be7261b61da149aa805e10f395c46ed3
745,"RACHANA ESSMA FELTS LTD, 11 IDC, OFF. SECT OR-14, M.G. ROAD, - GURUGRAM","[28.46812333333333,77.05520333333334]",b1b3de810f1d46619cd868a470ab831c
746,DHRUVDIP CHHIKARA HOUSING BOARD COLONY 122 - - GURUGRAM,"[28.48343296,77.02163713]",b1b3de810f1d46619cd868a470ab831c
747,House No 797Sector 10 Gurgaon - - - GURUGRAM,"[28.455013632774353,77.00765311717987]",b1b3de810f1d46619cd868a470ab831c
748,"GATIME 162, VILLAGE BASAI NEAR FLYOVER - GURGAON","[28.46081423,76.98257306]",b1b3de810f1d46619cd868a470ab831c
749,"ALPA DAS 802, SOVEREIGN 1VATIKA CITY, SECTOR 49 - GURUGRAM","[28.404029999999995,77.04729666666667]",be7261b61da149aa805e10f395c46ed3
750,"VISHNU KUMAR,VILL-MOLLAHERA(NE AR-MATA CHOWK),POST-MARUTI - - GURGAON","[28.5030242,77.0654965]",a67a898ec4f4482bb79ee39293c330e9
751,AKASH SINGLA SINGLA 266B BEHIND COMMUNITY CENTRE MAINWALI COLONY - GURGAON,"[28.46803121,77.03107506]",a67a898ec4f4482bb79ee39293c330e9
752,"district and session court gurugram,,near mini ser etariat - - GURUGRAM","[28.44829814,77.03070535]",b1b3de810f1d46619cd868a470ab831c
753,"Unitech infospace, Dundahera Village, Sector 21, G urugram, haryana - 122016, Dundahera - - -","[28.510272,77.0730939]",b1b3de810f1d46619cd868a470ab831c
754,"Appt.702, Tower3, Uniworld Garden, Sohna Road, Nea Near subhash chowk - - Gurgaon","[28.42716093,77.04047317]",be7261b61da149aa805e10f395c46ed3
755,"94328. Gali no.10Jyoti park , Gurgaon - - - GURUGRAM","[28.46147403,77.01153465]",b1b3de810f1d46619cd868a470ab831c
756,499 Second Floor. Sector 10 Gurg - Gurugram - Gurugram,"[28.45492879,77.00045774]",b1b3de810f1d46619cd868a470ab831c
757,"House 954 sector 23A gurgaon, Carterpuri - - - Gurgaon","[28.50454018,77.04438628]",b1b3de810f1d46619cd868a470ab831c
758,"House 954 sector 23A gurgaon, Carterpuri - - - Gurgaon","[28.50453397,77.0443468]",b1b3de810f1d46619cd868a470ab831c
759,Klay prep school and day careNext park hospital - - - GURUGRAM,"[28.42037362,77.04971002]",550789510924496fb451b653cabc626f
760,"Bharti Airtel, Ground floor, Plot no -16, udyog vi har phase 4, Gurgaon , udyog vihar phase -4, - - -","[28.491899371147156,77.07991182804108]",b1b3de810f1d46619cd868a470ab831c
761,M NEERAJ E 226 JAL VAYU VIHAR SECTOR 30 - - GURUGRAM,"[28.45554569,77.05190003]",48b6dba5107b422fb17325c85021dd4f
762,"ROHIT YADAV NEAR COMMUNITY CENTER 573, SECTOR 10A, - GURGAON","[28.4445997,77.0056352]",b1b3de810f1d46619cd868a470ab831c
763,House no 37521 shop no1om nagar - - - Gurgaon,"[28.44832946,77.02065713]",b1b3de810f1d46619cd868a470ab831c
764,"VIKAS SUPAHIA DOCOMO DIGITAL, UNIT-311, TOWER-A, SPAZEDGE, SECTOR - GURGAON","[28.42068001627922,77.03963661566377]",48b6dba5107b422fb17325c85021dd4f
765,PRIYANKACHAUDHARY HOUSENO86FIRSTFLOORSECTOR23 - - GURGAON,"[28.50399501,77.05680194]",b1b3de810f1d46619cd868a470ab831c
766,PRIYANKACHAUDHARY HOUSENO86FIRSTFLOORSECTOR23 - - GURGAON,"[28.50405362,77.05690633]",b1b3de810f1d46619cd868a470ab831c
767,PRIYANKACHAUDHARY HOUSENO86FIRSTFLOORSECTOR23 - - GURGAON,"[28.5132254,77.0354926]",b1b3de810f1d46619cd868a470ab831c
768,OPINDER AHUJA 64 MEHRAULI ROADOPP. POWER HOUSE COLONY - GURGAON,"[28.4647414,77.0372711]",b1b3de810f1d46619cd868a470ab831c
769,"NAME : ANKUSH BHATIA . Plot No - 27 B, Sector Road ,B Block, Sushant Lok Phase I, Sector 27, Gurugram , Haryana - GURUGRAM","[28.4606783,77.0805436]",48b6dba5107b422fb17325c85021dd4f
770,NIDHI AGGARWAL 1560 SECTOR 21 - - GURUGRAM,"[28.51908344,77.07353785]",b1b3de810f1d46619cd868a470ab831c
771,"Tower 8 10 B Flat no Bellevue Towers Central park 2 Sohna Road Sector 48 Gurgaon, Sector 51 - - Gurgaon","[28.4230322,77.0360308]",be7261b61da149aa805e10f395c46ed3
772,"PARVEEN SHARMA DIKSHA WINDSOR COMPUTERSH.NO. 93, GALI NO 7 SHEETLA COLONY - GURGAON","[28.4832554,77.0217768]",b1b3de810f1d46619cd868a470ab831c
773,NAVEEN SINGH SCO 86   SECTOR 22 - - GURGAON,"[28.502857,77.0636362]",a67a898ec4f4482bb79ee39293c330e9
774,"39612 krishna colony near geeta bhawan mandir, Kr ishna Colony  (Gurgaon), - - -","[28.4650426,77.0122414]",b1b3de810f1d46619cd868a470ab831c
775,House No-505 1st FloorSector 5GurgaonHaryana1 - Gurgaon - Gurgaon,"[28.485257553985594,77.02068621735057]",b1b3de810f1d46619cd868a470ab831c
776,"CHENCHU RAMULU SHREE INFOSOFT PVT. LTD, PLOT NO. 19, SEWA TOWER, 1ST - GURGAON","[28.491879547946155,77.0786013174802]",b1b3de810f1d46619cd868a470ab831c
777,House no. 932Sector 22 B - - - GURUGRAM,"[28.506763419136405,77.06748247146606]",b1b3de810f1d46619cd868a470ab831c
778,"POOJA CHAUHAN CD-23, SECOND FLOOR, MALIBU TOWNE, SECTOR 47 - GURGAON","[28.423261642456055,77.04971015453339]",be7261b61da149aa805e10f395c46ed3
779,"1180 sector 4 gurugram, Haryana - - - Gurugram","[28.4754642,77.0086829]",a67a898ec4f4482bb79ee39293c330e9
780,"1180 sector 4 gurugram, Haryana - - - Gurugram","[28.47540113,77.00875875]",a67a898ec4f4482bb79ee39293c330e9
781,"702, Tower 2, Park View Residency, Palam Vihar - - - Delhi NCR","[28.4979462,77.0221351]",b1b3de810f1d46619cd868a470ab831c
782,"VIJETA MUKHERJEE KRISHNA COLONY FLAT NO. 305, 3RD FLOOR, D.S RESIDENCY - GURGAON","[28.46906177402536,77.01351572591257]",b1b3de810f1d46619cd868a470ab831c
783,ARUN HOUSENO392URBANESTATESECTOR47 - - GURUGRAM,"[28.427494168281555,77.04785943031311]",be7261b61da149aa805e10f395c46ed3
784,SIDDARTH SAHU H NO.-4 SAHU LANE ASHOK VIHAR PHASE-2 PALAM VIHAR ROAD - GURGAON,"[28.4916442,77.0196731]",b1b3de810f1d46619cd868a470ab831c
785,"NEHA 3184 GALI NO 8, RAM NAGAR NEAR SAI BABA MANDIR - GURGAON","[28.45820256,77.0236542]",b1b3de810f1d46619cd868a470ab831c
786,"E 74 Ridgewood Estate, DLF Pha se 4, se 4, - Gurgaon,","[28.4792691,77.079465]",48b6dba5107b422fb17325c85021dd4f
787,ROHIT CHAUHAN 45810BSECTOR 8 - - GURGAON,"[28.46492485,77.00744035]",b1b3de810f1d46619cd868a470ab831c
788,"KRISHAN LAL LALARAM MKT, NEAR SEC 17C GATE, SUKHRALI, M.G. ROAD, - GURGAON","[28.475125000000002,77.059645]",b1b3de810f1d46619cd868a470ab831c
789,"NONE HOUSENO559,FIRSTFLOORSECTOR10A - - GURGAON","[28.443873333333332,77.00709166666667]",b1b3de810f1d46619cd868a470ab831c
790,"Hardware Hub, Opposite Maruti Suzuki Showroom Isla mpur, Sohna Road, - - -","[28.434757590293884,77.03348278999329]",be7261b61da149aa805e10f395c46ed3
791,"5th Floor, Unit No.530,JMD MEGAPOLIS, Sohna Road,  Sector 48 - - GURUGRAM","[28.4191414,77.0376606]",be7261b61da149aa805e10f395c46ed3
792,"SNEHA SUNCITY, SECTOR 54 NCR CORPORA TION 4TH FLOOR, VIPUL PLAZA - GURUGRAM","[28.4574269,77.097381]",48b6dba5107b422fb17325c85021dd4f
793,785Sector-4 - - - GURGAON,"[28.474383,77.0134924]",b1b3de810f1d46619cd868a470ab831c
794,JITENDER SACHDEVA 49311  RATTAN GARDEN  BEHIND ARYAN HOSPITAL - DELHI,"[28.4694097,77.0195626]",b1b3de810f1d46619cd868a470ab831c
795,PAWAN BANSIWAL 1168 1 DAYANAND COLONY NEW RAILWAY ROAD 1168 1 DAYANAND - GURGAON,"[28.4732693,77.0196613]",a67a898ec4f4482bb79ee39293c330e9
